Model,trace name,IPC,number of instructions,number of load misses,MPKI
lime34,result_baseline_sphinx3_883B.trace.gz.txt,0.895071,100000000.0,1170094.0,11.70094
lime34,result_baseline_bzip2_259B.trace.gz.txt,0.91007,100000002.0,376008.0,3.7600799247984016
lime34,result_baseline_wrf_1228B.trace.gz.txt,0.789186,100000000.0,991081.0,9.91081
lime34,result_baseline_lbm_94B.trace.gz.txt,0.710737,100000000.0,3939003.0,39.39003
lime34,result_baseline_gcc_13B.trace.gz.txt,0.26411,100000001.0,2251342.0,22.513419774865802
lime34,result_baseline_calculix_2655B.trace.gz.txt,1.74076,100000000.0,670464.0,6.70464
lime34,result_baseline_gcc_39B.trace.gz.txt,0.725215,100000001.0,35024.0,0.3502399964976
lime34,result_baseline_wrf_1650B.trace.gz.txt,0.681322,100000000.0,837600.0,8.376
lime34,result_baseline_omnetpp_340B.trace.gz.txt,0.25452,100000000.0,2928223.0,29.28223
lime34,result_baseline_wrf_1212B.trace.gz.txt,0.564937,100000002.0,116794.0,1.1679399766412004
lime34,result_baseline_soplex_205B.trace.gz.txt,0.35581,100000003.0,4695743.0,46.95742859127714
lime34,result_baseline_perlbench_53B.trace.gz.txt,0.395659,100000000.0,171193.0,1.71193
lime34,result_baseline_zeusmp_300B.trace.gz.txt,1.34111,100000002.0,327759.0,3.2775899344482013
lime34,result_baseline_calculix_3812B.trace.gz.txt,1.75928,100000000.0,256287.0,2.56287
lime34,result_baseline_milc_744B.trace.gz.txt,0.679384,100000003.0,2610454.0,26.104539216863824
lime34,result_baseline_astar_23B.trace.gz.txt,0.324319,100000000.0,1443756.0,14.43756
lime34,result_baseline_leslie3d_94B.trace.gz.txt,0.61468,100000000.0,3647433.0,36.47433
lime34,result_baseline_lbm_1004B.trace.gz.txt,0.686695,100000001.0,4184544.0,41.845439581545605
lime34,result_baseline_astar_313B.trace.gz.txt,0.144394,100000001.0,5721543.0,57.215429427845706
lime34,result_baseline_GemsFDTD_109B.trace.gz.txt,0.608786,100000001.0,4232680.0,42.32679957673201
lime34,result_baseline_mcf_46B.trace.gz.txt,0.118661,100000001.0,11403033.0,114.03032885969671
lime34,result_baseline_sphinx3_2520B.trace.gz.txt,1.16068,100000003.0,981948.0,9.819479705415608
lime34,result_baseline_libquantum_1735B.trace.gz.txt,0.531788,100000000.0,3696916.0,36.96916
lime34,result_baseline_zeusmp_100B.trace.gz.txt,1.4116,100000003.0,687202.0,6.8720197938394065
lime34,result_baseline_sphinx3_1339B.trace.gz.txt,1.0226,100000002.0,1029999.0,10.299989794000204
lime34,result_baseline_GemsFDTD_716B.trace.gz.txt,0.344737,100000000.0,6986740.0,69.8674
lime34,result_baseline_calculix_2670B.trace.gz.txt,2.07905,100000001.0,2145.0,0.021449999785500003
lime34,result_baseline_omnetpp_17B.trace.gz.txt,0.455381,100000003.0,1975097.0,19.75096940747092
lime34,result_baseline_soplex_66B.trace.gz.txt,0.404312,100000003.0,3528147.0,35.28146894155593
lime34,result_baseline_GemsFDTD_712B.trace.gz.txt,0.602573,100000000.0,4972941.0,49.72941
lime34,result_baseline_cactusADM_734B.trace.gz.txt,0.458671,100000000.0,834261.0,8.34261
lime34,result_baseline_omnetpp_4B.trace.gz.txt,0.372489,100000001.0,2464137.0,24.641369753586304
lime34,result_baseline_mcf_250B.trace.gz.txt,0.108157,100000000.0,15601772.0,156.01772
lime34,result_baseline_leslie3d_1116B.trace.gz.txt,0.706887,100000001.0,2773633.0,27.736329722636704
lime34,result_baseline_mcf_158B.trace.gz.txt,0.101301,100000002.0,12709446.0,127.09445745811085
lime34,result_baseline_cactusADM_1039B.trace.gz.txt,0.468381,100000003.0,829637.0,8.296369751108907
lime34,result_baseline_leslie3d_1186B.trace.gz.txt,0.682908,100000000.0,2837246.0,28.37246
lime34,result_baseline_gcc_56B.trace.gz.txt,0.73087,100000003.0,238859.0,2.388589928342302
lime34,result_baseline_perlbench_105B.trace.gz.txt,0.409684,100000000.0,58878.0,0.58878
lime34,result_baseline_astar_163B.trace.gz.txt,0.500755,100000001.0,192778.0,1.9277799807222002
lime34,result_baseline_bzip2_183B.trace.gz.txt,0.762522,100000003.0,197998.0,1.9799799406006018
lime34,result_baseline_milc_360B.trace.gz.txt,0.560719,100000003.0,3273972.0,32.73971901780843
lime34,result_baseline_zeusmp_600B.trace.gz.txt,1.29916,100000001.0,366453.0,3.6645299633547004
lime34,result_baseline_lbm_564B.trace.gz.txt,0.66287,100000003.0,4377316.0,43.77315868680524
lime34,result_baseline_bzip2_281B.trace.gz.txt,0.886353,100000000.0,312711.0,3.12711
lime34,result_baseline_cactusADM_1495B.trace.gz.txt,0.482851,100000003.0,796768.0,7.967679760969607
lime34,result_baseline_soplex_217B.trace.gz.txt,0.367525,100000000.0,4502009.0,45.02009
lime34,result_baseline_perlbench_135B.trace.gz.txt,0.397764,100000003.0,168589.0,1.6858899494233015
lime34,result_baseline_libquantum_964B.trace.gz.txt,0.560567,100000001.0,4613601.0,46.136009538639904
lime34,result_baseline_libquantum_1210B.trace.gz.txt,0.495204,100000001.0,3853897.0,38.5389696146103
lime34,result_baseline_milc_409B.trace.gz.txt,0.579583,100000003.0,3123662.0,31.23661906290143
lime35,result_baseline_sphinx3_883B.trace.gz.txt,0.895071,100000000.0,1170094.0,11.70094
lime35,result_baseline_bzip2_259B.trace.gz.txt,0.91007,100000002.0,376008.0,3.7600799247984016
lime35,result_baseline_wrf_1228B.trace.gz.txt,0.789186,100000000.0,991081.0,9.91081
lime35,result_baseline_lbm_94B.trace.gz.txt,0.710737,100000000.0,3939003.0,39.39003
lime35,result_baseline_gcc_13B.trace.gz.txt,0.26411,100000001.0,2251342.0,22.513419774865802
lime35,result_baseline_calculix_2655B.trace.gz.txt,1.74076,100000000.0,670464.0,6.70464
lime35,result_baseline_gcc_39B.trace.gz.txt,0.725215,100000001.0,35024.0,0.3502399964976
lime35,result_baseline_wrf_1650B.trace.gz.txt,0.681322,100000000.0,837600.0,8.376
lime35,result_baseline_omnetpp_340B.trace.gz.txt,0.25452,100000000.0,2928223.0,29.28223
lime35,result_baseline_wrf_1212B.trace.gz.txt,0.564937,100000002.0,116794.0,1.1679399766412004
lime35,result_baseline_soplex_205B.trace.gz.txt,0.35581,100000003.0,4695743.0,46.95742859127714
lime35,result_baseline_perlbench_53B.trace.gz.txt,0.395659,100000000.0,171193.0,1.71193
lime35,result_baseline_zeusmp_300B.trace.gz.txt,1.34111,100000002.0,327759.0,3.2775899344482013
lime35,result_baseline_calculix_3812B.trace.gz.txt,1.75928,100000000.0,256287.0,2.56287
lime35,result_baseline_milc_744B.trace.gz.txt,0.679384,100000003.0,2610454.0,26.104539216863824
lime35,result_baseline_astar_23B.trace.gz.txt,0.324319,100000000.0,1443756.0,14.43756
lime35,result_baseline_leslie3d_94B.trace.gz.txt,0.61468,100000000.0,3647433.0,36.47433
lime35,result_baseline_lbm_1004B.trace.gz.txt,0.686695,100000001.0,4184544.0,41.845439581545605
lime35,result_baseline_astar_313B.trace.gz.txt,0.144394,100000001.0,5721543.0,57.215429427845706
lime35,result_baseline_GemsFDTD_109B.trace.gz.txt,0.608786,100000001.0,4232680.0,42.32679957673201
lime35,result_baseline_mcf_46B.trace.gz.txt,0.118661,100000001.0,11403033.0,114.03032885969671
lime35,result_baseline_sphinx3_2520B.trace.gz.txt,1.16068,100000003.0,981948.0,9.819479705415608
lime35,result_baseline_libquantum_1735B.trace.gz.txt,0.531788,100000000.0,3696916.0,36.96916
lime35,result_baseline_zeusmp_100B.trace.gz.txt,1.4116,100000003.0,687202.0,6.8720197938394065
lime35,result_baseline_sphinx3_1339B.trace.gz.txt,1.0226,100000002.0,1029999.0,10.299989794000204
lime35,result_baseline_GemsFDTD_716B.trace.gz.txt,0.344737,100000000.0,6986740.0,69.8674
lime35,result_baseline_calculix_2670B.trace.gz.txt,2.07905,100000001.0,2145.0,0.021449999785500003
lime35,result_baseline_omnetpp_17B.trace.gz.txt,0.455381,100000003.0,1975097.0,19.75096940747092
lime35,result_baseline_soplex_66B.trace.gz.txt,0.404312,100000003.0,3528147.0,35.28146894155593
lime35,result_baseline_GemsFDTD_712B.trace.gz.txt,0.602573,100000000.0,4972941.0,49.72941
lime35,result_baseline_cactusADM_734B.trace.gz.txt,0.458671,100000000.0,834261.0,8.34261
lime35,result_baseline_omnetpp_4B.trace.gz.txt,0.372489,100000001.0,2464137.0,24.641369753586304
lime35,result_baseline_mcf_250B.trace.gz.txt,0.108157,100000000.0,15601772.0,156.01772
lime35,result_baseline_leslie3d_1116B.trace.gz.txt,0.706887,100000001.0,2773633.0,27.736329722636704
lime35,result_baseline_mcf_158B.trace.gz.txt,0.101301,100000002.0,12709446.0,127.09445745811085
lime35,result_baseline_cactusADM_1039B.trace.gz.txt,0.468381,100000003.0,829637.0,8.296369751108907
lime35,result_baseline_leslie3d_1186B.trace.gz.txt,0.682908,100000000.0,2837246.0,28.37246
lime35,result_baseline_gcc_56B.trace.gz.txt,0.73087,100000003.0,238859.0,2.388589928342302
lime35,result_baseline_perlbench_105B.trace.gz.txt,0.409684,100000000.0,58878.0,0.58878
lime35,result_baseline_astar_163B.trace.gz.txt,0.500755,100000001.0,192778.0,1.9277799807222002
lime35,result_baseline_bzip2_183B.trace.gz.txt,0.762522,100000003.0,197998.0,1.9799799406006018
lime35,result_baseline_milc_360B.trace.gz.txt,0.560719,100000003.0,3273972.0,32.73971901780843
lime35,result_baseline_zeusmp_600B.trace.gz.txt,1.29916,100000001.0,366453.0,3.6645299633547004
lime35,result_baseline_lbm_564B.trace.gz.txt,0.66287,100000003.0,4377316.0,43.77315868680524
lime35,result_baseline_bzip2_281B.trace.gz.txt,0.886353,100000000.0,312711.0,3.12711
lime35,result_baseline_cactusADM_1495B.trace.gz.txt,0.482851,100000003.0,796768.0,7.967679760969607
lime35,result_baseline_soplex_217B.trace.gz.txt,0.367525,100000000.0,4502009.0,45.02009
lime35,result_baseline_perlbench_135B.trace.gz.txt,0.397764,100000003.0,168589.0,1.6858899494233015
lime35,result_baseline_libquantum_964B.trace.gz.txt,0.560567,100000001.0,4613601.0,46.136009538639904
lime35,result_baseline_libquantum_1210B.trace.gz.txt,0.495204,100000001.0,3853897.0,38.5389696146103
lime35,result_baseline_milc_409B.trace.gz.txt,0.579583,100000003.0,3123662.0,31.23661906290143
lime17,result_baseline_sphinx3_883B.trace.gz.txt,0.895071,100000000.0,1170094.0,11.70094
lime17,result_baseline_bzip2_259B.trace.gz.txt,0.91007,100000002.0,376008.0,3.7600799247984016
lime17,result_baseline_wrf_1228B.trace.gz.txt,0.789186,100000000.0,991081.0,9.91081
lime17,result_baseline_lbm_94B.trace.gz.txt,0.710737,100000000.0,3939003.0,39.39003
lime17,result_baseline_gcc_13B.trace.gz.txt,0.26411,100000001.0,2251342.0,22.513419774865802
lime17,result_baseline_calculix_2655B.trace.gz.txt,1.74076,100000000.0,670464.0,6.70464
lime17,result_baseline_gcc_39B.trace.gz.txt,0.725215,100000001.0,35024.0,0.3502399964976
lime17,result_baseline_wrf_1650B.trace.gz.txt,0.681322,100000000.0,837600.0,8.376
lime17,result_baseline_omnetpp_340B.trace.gz.txt,0.25452,100000000.0,2928223.0,29.28223
lime17,result_baseline_wrf_1212B.trace.gz.txt,0.564937,100000002.0,116794.0,1.1679399766412004
lime17,result_baseline_soplex_205B.trace.gz.txt,0.35581,100000003.0,4695743.0,46.95742859127714
lime17,result_baseline_perlbench_53B.trace.gz.txt,0.395659,100000000.0,171193.0,1.71193
lime17,result_baseline_zeusmp_300B.trace.gz.txt,1.34111,100000002.0,327759.0,3.2775899344482013
lime17,result_baseline_calculix_3812B.trace.gz.txt,1.75928,100000000.0,256287.0,2.56287
lime17,result_baseline_milc_744B.trace.gz.txt,0.679384,100000003.0,2610454.0,26.104539216863824
lime17,result_baseline_astar_23B.trace.gz.txt,0.324319,100000000.0,1443756.0,14.43756
lime17,result_baseline_leslie3d_94B.trace.gz.txt,0.61468,100000000.0,3647433.0,36.47433
lime17,result_baseline_lbm_1004B.trace.gz.txt,0.686695,100000001.0,4184544.0,41.845439581545605
lime17,result_baseline_astar_313B.trace.gz.txt,0.144394,100000001.0,5721543.0,57.215429427845706
lime17,result_baseline_GemsFDTD_109B.trace.gz.txt,0.608786,100000001.0,4232680.0,42.32679957673201
lime17,result_baseline_mcf_46B.trace.gz.txt,0.118661,100000001.0,11403033.0,114.03032885969671
lime17,result_baseline_sphinx3_2520B.trace.gz.txt,1.16068,100000003.0,981948.0,9.819479705415608
lime17,result_baseline_libquantum_1735B.trace.gz.txt,0.531788,100000000.0,3696916.0,36.96916
lime17,result_baseline_zeusmp_100B.trace.gz.txt,1.4116,100000003.0,687202.0,6.8720197938394065
lime17,result_baseline_sphinx3_1339B.trace.gz.txt,1.0226,100000002.0,1029999.0,10.299989794000204
lime17,result_baseline_GemsFDTD_716B.trace.gz.txt,0.344737,100000000.0,6986740.0,69.8674
lime17,result_baseline_calculix_2670B.trace.gz.txt,2.07905,100000001.0,2145.0,0.021449999785500003
lime17,result_baseline_omnetpp_17B.trace.gz.txt,0.455381,100000003.0,1975097.0,19.75096940747092
lime17,result_baseline_soplex_66B.trace.gz.txt,0.404312,100000003.0,3528147.0,35.28146894155593
lime17,result_baseline_GemsFDTD_712B.trace.gz.txt,0.602573,100000000.0,4972941.0,49.72941
lime17,result_baseline_cactusADM_734B.trace.gz.txt,0.458671,100000000.0,834261.0,8.34261
lime17,result_baseline_omnetpp_4B.trace.gz.txt,0.372489,100000001.0,2464137.0,24.641369753586304
lime17,result_baseline_mcf_250B.trace.gz.txt,0.108157,100000000.0,15601772.0,156.01772
lime17,result_baseline_leslie3d_1116B.trace.gz.txt,0.706887,100000001.0,2773633.0,27.736329722636704
lime17,result_baseline_mcf_158B.trace.gz.txt,0.101301,100000002.0,12709446.0,127.09445745811085
lime17,result_baseline_cactusADM_1039B.trace.gz.txt,0.468381,100000003.0,829637.0,8.296369751108907
lime17,result_baseline_leslie3d_1186B.trace.gz.txt,0.682908,100000000.0,2837246.0,28.37246
lime17,result_baseline_gcc_56B.trace.gz.txt,0.73087,100000003.0,238859.0,2.388589928342302
lime17,result_baseline_perlbench_105B.trace.gz.txt,0.409684,100000000.0,58878.0,0.58878
lime17,result_baseline_astar_163B.trace.gz.txt,0.500755,100000001.0,192778.0,1.9277799807222002
lime17,result_baseline_bzip2_183B.trace.gz.txt,0.762522,100000003.0,197998.0,1.9799799406006018
lime17,result_baseline_milc_360B.trace.gz.txt,0.560719,100000003.0,3273972.0,32.73971901780843
lime17,result_baseline_zeusmp_600B.trace.gz.txt,1.29916,100000001.0,366453.0,3.6645299633547004
lime17,result_baseline_lbm_564B.trace.gz.txt,0.66287,100000003.0,4377316.0,43.77315868680524
lime17,result_baseline_bzip2_281B.trace.gz.txt,0.886353,100000000.0,312711.0,3.12711
lime17,result_baseline_cactusADM_1495B.trace.gz.txt,0.482851,100000003.0,796768.0,7.967679760969607
lime17,result_baseline_soplex_217B.trace.gz.txt,0.367525,100000000.0,4502009.0,45.02009
lime17,result_baseline_perlbench_135B.trace.gz.txt,0.397764,100000003.0,168589.0,1.6858899494233015
lime17,result_baseline_libquantum_964B.trace.gz.txt,0.560567,100000001.0,4613601.0,46.136009538639904
lime17,result_baseline_libquantum_1210B.trace.gz.txt,0.495204,100000001.0,3853897.0,38.5389696146103
lime17,result_baseline_milc_409B.trace.gz.txt,0.579583,100000003.0,3123662.0,31.23661906290143
lime21,result_baseline_sphinx3_883B.trace.gz.txt,0.89505,100000000.0,1170118.0,11.70118
lime21,result_baseline_bzip2_259B.trace.gz.txt,0.91007,100000002.0,376008.0,3.7600799247984016
lime21,result_baseline_wrf_1228B.trace.gz.txt,0.789394,100000000.0,990224.0,9.90224
lime21,result_baseline_lbm_94B.trace.gz.txt,0.710737,100000000.0,3939003.0,39.39003
lime21,result_baseline_gcc_13B.trace.gz.txt,0.26411,100000001.0,2251342.0,22.513419774865802
lime21,result_baseline_calculix_2655B.trace.gz.txt,1.74076,100000000.0,670464.0,6.70464
lime21,result_baseline_gcc_39B.trace.gz.txt,0.725215,100000001.0,35024.0,0.3502399964976
lime21,result_baseline_wrf_1650B.trace.gz.txt,0.681322,100000000.0,837600.0,8.376
lime21,result_baseline_omnetpp_340B.trace.gz.txt,0.254535,100000000.0,2923991.0,29.23991
lime21,result_baseline_wrf_1212B.trace.gz.txt,0.564937,100000002.0,116794.0,1.1679399766412004
lime21,result_baseline_soplex_205B.trace.gz.txt,0.355631,100000003.0,4701740.0,47.01739858947804
lime21,result_baseline_perlbench_53B.trace.gz.txt,0.395657,100000000.0,171205.0,1.71205
lime21,result_baseline_zeusmp_300B.trace.gz.txt,1.34111,100000002.0,327759.0,3.2775899344482013
lime21,result_baseline_calculix_3812B.trace.gz.txt,1.75928,100000000.0,256287.0,2.56287
lime21,result_baseline_milc_744B.trace.gz.txt,0.679384,100000003.0,2610454.0,26.104539216863824
lime21,result_baseline_astar_23B.trace.gz.txt,0.324319,100000000.0,1443756.0,14.43756
lime21,result_baseline_leslie3d_94B.trace.gz.txt,0.614647,100000000.0,3647436.0,36.47436
lime21,result_baseline_lbm_1004B.trace.gz.txt,0.686695,100000001.0,4184544.0,41.845439581545605
lime21,result_baseline_astar_313B.trace.gz.txt,0.144394,100000001.0,5721543.0,57.215429427845706
lime21,result_baseline_GemsFDTD_109B.trace.gz.txt,0.608786,100000001.0,4232680.0,42.32679957673201
lime21,result_baseline_mcf_46B.trace.gz.txt,0.118661,100000001.0,11403033.0,114.03032885969671
lime21,result_baseline_sphinx3_2520B.trace.gz.txt,1.16068,100000003.0,981945.0,9.819449705416508
lime21,result_baseline_libquantum_1735B.trace.gz.txt,0.531788,100000000.0,3696916.0,36.96916
lime21,result_baseline_zeusmp_100B.trace.gz.txt,1.4116,100000003.0,687202.0,6.8720197938394065
lime21,result_baseline_sphinx3_1339B.trace.gz.txt,1.02258,100000002.0,1030011.0,10.300109793997803
lime21,result_baseline_GemsFDTD_716B.trace.gz.txt,0.344737,100000000.0,6986740.0,69.8674
lime21,result_baseline_calculix_2670B.trace.gz.txt,2.07905,100000001.0,2145.0,0.021449999785500003
lime21,result_baseline_omnetpp_17B.trace.gz.txt,0.455381,100000003.0,1975097.0,19.75096940747092
lime21,result_baseline_soplex_66B.trace.gz.txt,0.404487,100000003.0,3521956.0,35.21955894341323
lime21,result_baseline_GemsFDTD_712B.trace.gz.txt,0.602573,100000000.0,4972941.0,49.72941
lime21,result_baseline_cactusADM_734B.trace.gz.txt,0.458671,100000000.0,834261.0,8.34261
lime21,result_baseline_omnetpp_4B.trace.gz.txt,0.372431,100000001.0,2462580.0,24.625799753742
lime21,result_baseline_mcf_250B.trace.gz.txt,0.108157,100000000.0,15601772.0,156.01772
lime21,result_baseline_leslie3d_1116B.trace.gz.txt,0.706761,100000001.0,2773804.0,27.738039722619604
lime21,result_baseline_mcf_158B.trace.gz.txt,0.101301,100000002.0,12709446.0,127.09445745811085
lime21,result_baseline_cactusADM_1039B.trace.gz.txt,0.468381,100000003.0,829637.0,8.296369751108907
lime21,result_baseline_leslie3d_1186B.trace.gz.txt,0.682833,100000000.0,2837299.0,28.37299
lime21,result_baseline_gcc_56B.trace.gz.txt,0.73087,100000003.0,238859.0,2.388589928342302
lime21,result_baseline_perlbench_105B.trace.gz.txt,0.409684,100000000.0,58878.0,0.58878
lime21,result_baseline_astar_163B.trace.gz.txt,0.500755,100000001.0,192778.0,1.9277799807222002
lime21,result_baseline_bzip2_183B.trace.gz.txt,0.762522,100000003.0,197998.0,1.9799799406006018
lime21,result_baseline_milc_360B.trace.gz.txt,0.560719,100000003.0,3273972.0,32.73971901780843
lime21,result_baseline_zeusmp_600B.trace.gz.txt,1.29916,100000001.0,366453.0,3.6645299633547004
lime21,result_baseline_lbm_564B.trace.gz.txt,0.66287,100000003.0,4377316.0,43.77315868680524
lime21,result_baseline_bzip2_281B.trace.gz.txt,0.886351,100000000.0,312712.0,3.12712
lime21,result_baseline_cactusADM_1495B.trace.gz.txt,0.482851,100000003.0,796768.0,7.967679760969607
lime21,result_baseline_soplex_217B.trace.gz.txt,0.367387,100000000.0,4509340.0,45.0934
lime21,result_baseline_perlbench_135B.trace.gz.txt,0.397764,100000003.0,168593.0,1.6859299494221016
lime21,result_baseline_libquantum_964B.trace.gz.txt,0.560567,100000001.0,4613601.0,46.136009538639904
lime21,result_baseline_libquantum_1210B.trace.gz.txt,0.495204,100000001.0,3853897.0,38.5389696146103
lime21,result_baseline_milc_409B.trace.gz.txt,0.579583,100000003.0,3123662.0,31.23661906290143
lime19,result_baseline_sphinx3_883B.trace.gz.txt,0.89505,100000000.0,1170118.0,11.70118
lime19,result_baseline_bzip2_259B.trace.gz.txt,0.91007,100000002.0,376008.0,3.7600799247984016
lime19,result_baseline_wrf_1228B.trace.gz.txt,0.789394,100000000.0,990224.0,9.90224
lime19,result_baseline_lbm_94B.trace.gz.txt,0.710737,100000000.0,3939003.0,39.39003
lime19,result_baseline_gcc_13B.trace.gz.txt,0.26411,100000001.0,2251342.0,22.513419774865802
lime19,result_baseline_calculix_2655B.trace.gz.txt,1.74076,100000000.0,670464.0,6.70464
lime19,result_baseline_gcc_39B.trace.gz.txt,0.725215,100000001.0,35024.0,0.3502399964976
lime19,result_baseline_wrf_1650B.trace.gz.txt,0.681322,100000000.0,837600.0,8.376
lime19,result_baseline_omnetpp_340B.trace.gz.txt,0.254535,100000000.0,2923991.0,29.23991
lime19,result_baseline_wrf_1212B.trace.gz.txt,0.564937,100000002.0,116794.0,1.1679399766412004
lime19,result_baseline_soplex_205B.trace.gz.txt,0.355631,100000003.0,4701740.0,47.01739858947804
lime19,result_baseline_perlbench_53B.trace.gz.txt,0.395657,100000000.0,171205.0,1.71205
lime19,result_baseline_zeusmp_300B.trace.gz.txt,1.34111,100000002.0,327759.0,3.2775899344482013
lime19,result_baseline_calculix_3812B.trace.gz.txt,1.75928,100000000.0,256287.0,2.56287
lime19,result_baseline_milc_744B.trace.gz.txt,0.679384,100000003.0,2610454.0,26.104539216863824
lime19,result_baseline_astar_23B.trace.gz.txt,0.324319,100000000.0,1443756.0,14.43756
lime19,result_baseline_leslie3d_94B.trace.gz.txt,0.614647,100000000.0,3647436.0,36.47436
lime19,result_baseline_lbm_1004B.trace.gz.txt,0.686695,100000001.0,4184544.0,41.845439581545605
lime19,result_baseline_astar_313B.trace.gz.txt,0.144394,100000001.0,5721543.0,57.215429427845706
lime19,result_baseline_GemsFDTD_109B.trace.gz.txt,0.608786,100000001.0,4232680.0,42.32679957673201
lime19,result_baseline_mcf_46B.trace.gz.txt,0.118661,100000001.0,11403033.0,114.03032885969671
lime19,result_baseline_sphinx3_2520B.trace.gz.txt,1.16068,100000003.0,981945.0,9.819449705416508
lime19,result_baseline_libquantum_1735B.trace.gz.txt,0.531788,100000000.0,3696916.0,36.96916
lime19,result_baseline_zeusmp_100B.trace.gz.txt,1.4116,100000003.0,687202.0,6.8720197938394065
lime19,result_baseline_sphinx3_1339B.trace.gz.txt,1.02258,100000002.0,1030011.0,10.300109793997803
lime19,result_baseline_GemsFDTD_716B.trace.gz.txt,0.344737,100000000.0,6986740.0,69.8674
lime19,result_baseline_calculix_2670B.trace.gz.txt,2.07905,100000001.0,2145.0,0.021449999785500003
lime19,result_baseline_omnetpp_17B.trace.gz.txt,0.455381,100000003.0,1975097.0,19.75096940747092
lime19,result_baseline_soplex_66B.trace.gz.txt,0.404487,100000003.0,3521956.0,35.21955894341323
lime19,result_baseline_GemsFDTD_712B.trace.gz.txt,0.602573,100000000.0,4972941.0,49.72941
lime19,result_baseline_cactusADM_734B.trace.gz.txt,0.458671,100000000.0,834261.0,8.34261
lime19,result_baseline_omnetpp_4B.trace.gz.txt,0.372431,100000001.0,2462580.0,24.625799753742
lime19,result_baseline_mcf_250B.trace.gz.txt,0.108157,100000000.0,15601772.0,156.01772
lime19,result_baseline_leslie3d_1116B.trace.gz.txt,0.706761,100000001.0,2773804.0,27.738039722619604
lime19,result_baseline_mcf_158B.trace.gz.txt,0.101301,100000002.0,12709446.0,127.09445745811085
lime19,result_baseline_cactusADM_1039B.trace.gz.txt,0.468381,100000003.0,829637.0,8.296369751108907
lime19,result_baseline_leslie3d_1186B.trace.gz.txt,0.682833,100000000.0,2837299.0,28.37299
lime19,result_baseline_gcc_56B.trace.gz.txt,0.73087,100000003.0,238859.0,2.388589928342302
lime19,result_baseline_perlbench_105B.trace.gz.txt,0.409684,100000000.0,58878.0,0.58878
lime19,result_baseline_astar_163B.trace.gz.txt,0.500755,100000001.0,192778.0,1.9277799807222002
lime19,result_baseline_bzip2_183B.trace.gz.txt,0.762522,100000003.0,197998.0,1.9799799406006018
lime19,result_baseline_milc_360B.trace.gz.txt,0.560719,100000003.0,3273972.0,32.73971901780843
lime19,result_baseline_zeusmp_600B.trace.gz.txt,1.29916,100000001.0,366453.0,3.6645299633547004
lime19,result_baseline_lbm_564B.trace.gz.txt,0.66287,100000003.0,4377316.0,43.77315868680524
lime19,result_baseline_bzip2_281B.trace.gz.txt,0.886351,100000000.0,312712.0,3.12712
lime19,result_baseline_cactusADM_1495B.trace.gz.txt,0.482851,100000003.0,796768.0,7.967679760969607
lime19,result_baseline_soplex_217B.trace.gz.txt,0.367387,100000000.0,4509340.0,45.0934
lime19,result_baseline_perlbench_135B.trace.gz.txt,0.397764,100000003.0,168593.0,1.6859299494221016
lime19,result_baseline_libquantum_964B.trace.gz.txt,0.560567,100000001.0,4613601.0,46.136009538639904
lime19,result_baseline_libquantum_1210B.trace.gz.txt,0.495204,100000001.0,3853897.0,38.5389696146103
lime19,result_baseline_milc_409B.trace.gz.txt,0.579583,100000003.0,3123662.0,31.23661906290143
lime20,result_baseline_sphinx3_883B.trace.gz.txt,0.89505,100000000.0,1170118.0,11.70118
lime20,result_baseline_bzip2_259B.trace.gz.txt,0.91007,100000002.0,376008.0,3.7600799247984016
lime20,result_baseline_wrf_1228B.trace.gz.txt,0.789394,100000000.0,990224.0,9.90224
lime20,result_baseline_lbm_94B.trace.gz.txt,0.710737,100000000.0,3939003.0,39.39003
lime20,result_baseline_gcc_13B.trace.gz.txt,0.26411,100000001.0,2251342.0,22.513419774865802
lime20,result_baseline_calculix_2655B.trace.gz.txt,1.74076,100000000.0,670464.0,6.70464
lime20,result_baseline_gcc_39B.trace.gz.txt,0.725215,100000001.0,35024.0,0.3502399964976
lime20,result_baseline_wrf_1650B.trace.gz.txt,0.681322,100000000.0,837600.0,8.376
lime20,result_baseline_omnetpp_340B.trace.gz.txt,0.254535,100000000.0,2923991.0,29.23991
lime20,result_baseline_wrf_1212B.trace.gz.txt,0.564937,100000002.0,116794.0,1.1679399766412004
lime20,result_baseline_soplex_205B.trace.gz.txt,0.355631,100000003.0,4701740.0,47.01739858947804
lime20,result_baseline_perlbench_53B.trace.gz.txt,0.395657,100000000.0,171205.0,1.71205
lime20,result_baseline_zeusmp_300B.trace.gz.txt,1.34111,100000002.0,327759.0,3.2775899344482013
lime20,result_baseline_calculix_3812B.trace.gz.txt,1.75928,100000000.0,256287.0,2.56287
lime20,result_baseline_milc_744B.trace.gz.txt,0.679384,100000003.0,2610454.0,26.104539216863824
lime20,result_baseline_astar_23B.trace.gz.txt,0.324319,100000000.0,1443756.0,14.43756
lime20,result_baseline_leslie3d_94B.trace.gz.txt,0.614647,100000000.0,3647436.0,36.47436
lime20,result_baseline_lbm_1004B.trace.gz.txt,0.686695,100000001.0,4184544.0,41.845439581545605
lime20,result_baseline_astar_313B.trace.gz.txt,0.144394,100000001.0,5721543.0,57.215429427845706
lime20,result_baseline_GemsFDTD_109B.trace.gz.txt,0.608786,100000001.0,4232680.0,42.32679957673201
